journey_id,path,num_touchpoints,converted,revenue
3770,Direct,1,1,702.51
3771,Direct,1,0,0
3772,Organic Search,1,0,0
3773,Social Media,1,1,83.94
3774,Paid Search,1,0,0
3775,Social Media > Email,2,1,258.81
3776,Paid Search > Email,2,0,0
3777,Organic Search,1,0,0
3778,Organic Search > Social Media,2,0,0
3779,Organic Search > Social Media > Email > Social Media > Email > Direct > Paid Search,7,1,127.1
3780,Organic Search > Organic Search,2,0,0
3781,Paid Search,1,1,472.56
3782,Social Media,1,0,0
3783,Paid Search > Paid Search > Email > Direct,4,0,0
3784,Organic Search > Paid Search,2,0,0
3785,Organic Search > Social Media,2,0,0
3786,Social Media,1,1,424.63
3787,Paid Search,1,1,378.32
3788,Social Media > Social Media,2,0,0
3789,Email > Organic Search,2,0,0
3790,Paid Search,1,1,63.01
3791,Organic Search,1,0,0
3792,Social Media > Paid Search > Direct,3,1,185.49
3793,Organic Search,1,1,676.46
3794,Organic Search > Paid Search,2,1,720.02
3795,Social Media > Organic Search > Paid Search,3,1,289.32
3796,Direct,1,1,102.11
3797,Paid Search > Email,2,0,0
3798,Email > Social Media,2,1,102.75
3799,Social Media > Paid Search,2,1,151.13
3800,Social Media,1,0,0
3801,Organic Search > Paid Search,2,0,0
3802,Organic Search > Email,2,1,786.69
3803,Paid Search > Social Media > Social Media > Paid Search > Social Media,5,0,0
3804,Organic Search,1,1,60.05
3805,Direct,1,0,0
3806,Social Media,1,0,0
3807,Organic Search > Paid Search,2,0,0
3808,Social Media,1,0,0
3809,Social Media,1,0,0
3810,Organic Search > Paid Search > Social Media > Paid Search,4,1,1803.2
3811,Paid Search > Direct,2,1,466.05
3812,Organic Search,1,1,138.29
3813,Direct,1,0,0
3814,Social Media > Direct,2,0,0
3815,Paid Search > Email > Direct > Social Media,4,0,0
3816,Email,1,1,322.3
3817,Organic Search > Social Media > Social Media > Paid Search,4,0,0
3818,Paid Search,1,0,0
3819,Organic Search > Direct > Direct > Email > Social Media,5,0,0
3820,Email,1,0,0
3821,Organic Search > Direct,2,1,245.25
3822,Social Media > Email,2,0,0
3823,Social Media,1,0,0
3824,Organic Search > Social Media > Email > Email > Paid Search,5,0,0
3825,Paid Search > Email > Direct > Paid Search,4,0,0
3826,Organic Search,1,0,0
3827,Organic Search > Paid Search,2,0,0
3828,Direct,1,0,0
3829,Social Media,1,0,0
3830,Direct,1,1,101.35
3831,Direct > Direct,2,0,0
3832,Social Media,1,1,98.35
3833,Organic Search > Social Media,2,0,0
3834,Organic Search,1,0,0
3835,Social Media,1,0,0
3836,Social Media,1,0,0
3837,Social Media > Email > Direct,3,1,229.89
3838,Direct,1,1,1298.73
3839,Paid Search > Direct,2,1,261.92
3840,Direct > Email,2,0,0
3841,Organic Search > Email,2,0,0
3842,Organic Search,1,1,276.51
3843,Organic Search,1,0,0
3844,Organic Search > Paid Search > Email,3,0,0
3845,Paid Search,1,0,0
3846,Social Media,1,0,0
3847,Direct > Paid Search,2,0,0
3848,Social Media > Organic Search > Social Media,3,1,1907.41
3849,Organic Search > Direct > Email > Social Media,4,0,0
3850,Social Media,1,0,0
3851,Paid Search,1,0,0
3852,Email,1,0,0
3853,Organic Search > Direct > Email,3,1,224.09
3854,Direct,1,0,0
3855,Social Media > Paid Search,2,1,328.68
3856,Social Media > Paid Search,2,0,0
3857,Organic Search > Organic Search > Paid Search,3,0,0
3858,Organic Search > Social Media > Organic Search > Direct,4,1,231.44
3859,Social Media > Email,2,1,1752.12
3860,Paid Search,1,1,738.6
3861,Paid Search > Social Media > Organic Search > Paid Search,4,0,0
3862,Paid Search > Paid Search > Social Media > Organic Search > Email > Direct,6,0,0
3863,Organic Search,1,0,0
3864,Social Media,1,0,0
3865,Paid Search,1,0,0
3866,Social Media,1,0,0
3867,Social Media > Email > Direct,3,0,0
3868,Social Media,1,0,0
3869,Organic Search > Direct > Social Media,3,0,0
3870,Paid Search > Email,2,1,419.32
3871,Email > Social Media > Social Media,3,0,0
3872,Paid Search > Paid Search,2,1,690.17
3873,Organic Search,1,0,0
3874,Paid Search,1,0,0
3875,Social Media > Email,2,1,1725.06
3876,Organic Search > Paid Search,2,0,0
3877,Email > Email > Paid Search,3,0,0
3878,Paid Search > Organic Search > Direct > Paid Search,4,1,115.29
3879,Paid Search,1,0,0
3880,Organic Search > Direct,2,0,0
3881,Organic Search,1,0,0
3882,Social Media > Organic Search > Paid Search > Direct,4,1,248.09
3883,Email,1,1,795.65
3884,Paid Search > Organic Search > Organic Search > Organic Search,4,1,252.4
3885,Organic Search > Social Media,2,0,0
3886,Email,1,1,97.61
3887,Direct > Paid Search,2,0,0
3888,Paid Search > Direct,2,0,0
3889,Social Media,1,0,0
3890,Social Media,1,0,0
3891,Paid Search,1,1,1256.03
3892,Organic Search > Social Media > Paid Search,3,1,217.04
3893,Paid Search > Email,2,1,725.87
3894,Email > Direct,2,1,144.86
3895,Organic Search > Direct > Organic Search,3,1,115.32
3896,Organic Search > Social Media > Email > Direct,4,1,443.11
3897,Social Media > Paid Search > Social Media > Social Media > Paid Search > Email,6,1,255.39
3898,Email > Direct > Organic Search,3,0,0
3899,Social Media > Organic Search > Paid Search > Direct,4,0,0
3900,Social Media,1,0,0
3901,Email > Organic Search,2,1,763.16
3902,Direct > Email > Paid Search > Email > Organic Search > Paid Search > Direct,7,0,0
3903,Organic Search,1,1,202.98
3904,Social Media > Social Media,2,0,0
3905,Organic Search,1,0,0
3906,Paid Search,1,0,0
3907,Paid Search > Direct,2,0,0
3908,Paid Search > Organic Search > Social Media > Paid Search > Organic Search,5,1,377.09
3909,Organic Search,1,1,638.33
3910,Paid Search > Social Media > Paid Search > Direct,4,0,0
3911,Paid Search,1,1,328.32
3912,Paid Search,1,0,0
3913,Organic Search,1,0,0
3914,Email > Direct,2,0,0
3915,Paid Search > Direct,2,0,0
3916,Email,1,0,0
3917,Organic Search > Email > Social Media,3,0,0
3918,Paid Search,1,1,289.8
3919,Direct > Organic Search > Paid Search > Direct,4,1,122.65
3920,Social Media,1,0,0
3921,Paid Search,1,0,0
3922,Email,1,1,189.02
3923,Paid Search > Social Media,2,0,0
3924,Paid Search,1,0,0
3925,Paid Search,1,0,0
3926,Organic Search,1,1,221.71
3927,Organic Search,1,0,0
3928,Organic Search,1,0,0
3929,Organic Search,1,0,0
3930,Paid Search,1,0,0
3931,Organic Search > Social Media,2,0,0
3932,Paid Search > Social Media > Paid Search > Paid Search > Paid Search,5,1,632.75
3933,Email,1,1,319.17
3934,Social Media,1,0,0
3935,Organic Search > Paid Search > Direct > Direct > Email,5,0,0
3936,Direct,1,0,0
3937,Direct,1,0,0
3938,Social Media,1,1,991.16
3939,Paid Search > Direct,2,1,531.53
3940,Direct,1,0,0
3941,Organic Search > Paid Search,2,0,0
3942,Direct > Organic Search > Paid Search,3,0,0
3943,Organic Search > Paid Search,2,1,197.75
3944,Paid Search > Direct,2,0,0
3945,Organic Search > Social Media,2,0,0
3946,Organic Search,1,0,0
3947,Paid Search > Organic Search,2,1,141.98
3948,Email > Paid Search > Organic Search > Social Media > Organic Search > Paid Search,6,1,930.25
3949,Paid Search > Social Media > Email,3,1,1379.84
3950,Email > Direct > Social Media,3,0,0
3951,Direct,1,1,244.1
3952,Paid Search > Email > Direct > Paid Search,4,0,0
3953,Social Media,1,0,0
3954,Organic Search > Direct,2,1,1744.37
3955,Social Media,1,0,0
3956,Paid Search > Direct,2,1,674.44
3957,Organic Search,1,1,82.2
3958,Email > Organic Search > Organic Search > Paid Search,4,0,0
3959,Paid Search > Social Media > Email,3,0,0
3960,Organic Search,1,0,0
3961,Organic Search > Paid Search > Direct > Direct,4,0,0
3962,Organic Search > Paid Search > Social Media,3,0,0
3963,Paid Search,1,0,0
3964,Paid Search > Social Media,2,1,708.46
3965,Paid Search,1,1,348.47
3966,Direct,1,0,0
3967,Organic Search,1,0,0
3968,Organic Search > Social Media,2,1,1977.72
3969,Email > Direct > Email,3,0,0
3970,Direct,1,0,0
3971,Paid Search > Direct > Email,3,1,274.48
3972,Organic Search > Email,2,1,255.56
3973,Paid Search,1,0,0
3974,Social Media > Organic Search > Social Media,3,1,385.86
3975,Paid Search > Email,2,0,0
3976,Paid Search,1,1,765.55
3977,Paid Search,1,1,1804.37
3978,Social Media,1,0,0
3979,Social Media,1,0,0
3980,Social Media,1,0,0
3981,Email,1,0,0
3982,Organic Search > Direct > Social Media,3,0,0
3983,Social Media,1,0,0
3984,Social Media > Paid Search,2,1,243.07
3985,Direct,1,1,1785.25
3986,Direct,1,0,0
3987,Organic Search,1,0,0
3988,Email > Social Media,2,0,0
3989,Email > Direct,2,1,121.91
3990,Social Media > Organic Search,2,1,210.06
3991,Paid Search > Direct,2,0,0
3992,Social Media > Paid Search > Social Media,3,1,191.24
3993,Social Media > Email,2,1,360.08
3994,Direct,1,1,536.69
3995,Organic Search,1,0,0
3996,Organic Search > Organic Search > Social Media > Email,4,1,460.9
3997,Social Media > Direct > Organic Search,3,0,0
3998,Email > Direct,2,0,0
3999,Paid Search > Social Media,2,0,0
4000,Organic Search,1,1,406.83
4001,Social Media,1,0,0
4002,Organic Search,1,1,647.38
4003,Email,1,0,0
4004,Email,1,0,0
4005,Paid Search > Email,2,0,0
4006,Organic Search,1,0,0
4007,Email > Direct > Social Media,3,1,1774.65
4008,Organic Search,1,0,0
4009,Direct,1,0,0
4010,Organic Search,1,0,0
4011,Organic Search,1,1,560.24
4012,Direct,1,1,146.71
4013,Direct,1,1,70.3
4014,Organic Search,1,1,1734.99
4015,Organic Search,1,0,0
4016,Paid Search > Organic Search,2,1,207.47
4017,Organic Search,1,0,0
4018,Organic Search > Email > Social Media,3,0,0
4019,Organic Search,1,1,446.68
4020,Organic Search,1,0,0
4021,Organic Search > Social Media > Organic Search > Direct,4,1,90.58
4022,Social Media > Direct > Social Media > Email,4,0,0
4023,Social Media,1,1,188.87
4024,Organic Search,1,0,0
4025,Social Media,1,0,0
4026,Direct,1,0,0
4027,Direct,1,1,126.72
4028,Email > Organic Search,2,0,0
4029,Social Media > Social Media,2,0,0
4030,Organic Search > Direct > Paid Search > Social Media,4,0,0
4031,Paid Search,1,0,0
4032,Organic Search,1,0,0
4033,Paid Search > Direct,2,0,0
4034,Paid Search > Social Media,2,0,0
4035,Direct,1,1,90.85
4036,Paid Search > Social Media > Direct,3,0,0
4037,Direct > Direct,2,1,785.86
4038,Paid Search > Social Media > Direct,3,0,0
4039,Paid Search > Email,2,1,753.04
4040,Social Media > Organic Search,2,0,0
4041,Organic Search > Organic Search,2,0,0
4042,Paid Search > Email > Paid Search > Direct,4,0,0
4043,Email > Direct,2,1,462.02
4044,Social Media > Direct,2,1,130.07
4045,Email,1,1,457.71
4046,Social Media,1,0,0
4047,Organic Search > Paid Search,2,1,168.65
4048,Paid Search,1,1,638.74
4049,Social Media > Paid Search > Direct,3,0,0
4050,Direct,1,1,439.23
4051,Organic Search,1,1,57.29
4052,Organic Search,1,0,0
4053,Direct > Organic Search,2,0,0
4054,Social Media,1,0,0
4055,Paid Search,1,1,281.43
4056,Social Media > Email,2,0,0
4057,Organic Search > Email,2,0,0
4058,Organic Search,1,0,0
4059,Paid Search > Organic Search > Direct > Paid Search,4,0,0
4060,Organic Search,1,1,89.8
4061,Direct,1,1,208.9
4062,Paid Search,1,0,0
4063,Direct,1,0,0
4064,Paid Search > Social Media > Organic Search,3,1,129.1
4065,Social Media > Email > Direct,3,1,223.66
4066,Social Media,1,0,0
4067,Organic Search > Email,2,1,186.68
4068,Organic Search > Paid Search,2,0,0
4069,Organic Search > Social Media > Organic Search,3,1,1493.47
4070,Paid Search,1,0,0
4071,Social Media,1,0,0
4072,Paid Search > Email > Paid Search,3,0,0
4073,Paid Search,1,1,577.71
4074,Social Media > Social Media > Direct,3,1,686.16
4075,Direct,1,0,0
4076,Paid Search > Direct > Social Media,3,0,0
4077,Paid Search > Direct > Email,3,0,0
4078,Social Media > Organic Search,2,1,245.06
4079,Direct > Paid Search,2,1,297.96
4080,Paid Search > Direct > Social Media,3,0,0
4081,Direct,1,1,730.87
4082,Email > Direct,2,1,649.86
4083,Email,1,1,200.39
4084,Social Media,1,0,0
4085,Email > Direct,2,0,0
4086,Direct,1,1,402.23
4087,Paid Search,1,1,164.16
4088,Organic Search,1,1,274.94
4089,Organic Search,1,0,0
4090,Direct > Email > Social Media,3,1,436.44
4091,Organic Search,1,0,0
4092,Social Media > Paid Search > Social Media,3,0,0
4093,Social Media,1,0,0
4094,Email,1,0,0
4095,Email > Social Media,2,0,0
4096,Paid Search,1,0,0
4097,Social Media > Paid Search > Direct > Email,4,1,174.64
4098,Email,1,1,171.16
4099,Direct,1,1,168.74
4100,Direct > Email,2,1,201.98
4101,Social Media > Paid Search,2,0,0
4102,Direct > Paid Search,2,1,56.41
4103,Social Media,1,1,479.83
4104,Social Media > Organic Search > Social Media > Direct,4,0,0
4105,Email > Social Media > Paid Search,3,1,218.86
4106,Paid Search,1,1,145.28
4107,Paid Search > Direct > Organic Search > Direct,4,0,0
4108,Social Media > Social Media > Organic Search,3,0,0
4109,Organic Search > Social Media > Email > Direct > Direct > Direct > Paid Search,7,1,271.52
4110,Email,1,1,1286.79
4111,Organic Search > Email,2,0,0
4112,Organic Search,1,0,0
4113,Organic Search,1,0,0
4114,Social Media,1,0,0
4115,Organic Search,1,0,0
4116,Email > Organic Search > Email > Direct,4,1,148.81
4117,Social Media > Direct > Paid Search,3,1,169.5
4118,Organic Search > Paid Search,2,0,0
4119,Paid Search,1,0,0
4120,Paid Search > Social Media > Paid Search > Email,4,0,0
4121,Email > Direct > Paid Search > Email,4,0,0
4122,Paid Search,1,0,0
4123,Paid Search > Direct > Direct > Social Media > Direct,5,1,235.2
4124,Social Media,1,1,197.08
4125,Direct,1,0,0
4126,Paid Search,1,1,306.67
4127,Organic Search,1,0,0
4128,Direct,1,0,0
4129,Email > Direct,2,1,262.75
4130,Direct > Organic Search,2,0,0
4131,Paid Search > Social Media,2,0,0
4132,Organic Search,1,0,0
4133,Organic Search,1,0,0
4134,Direct,1,0,0
4135,Email,1,0,0
4136,Organic Search > Organic Search > Social Media > Organic Search > Paid Search,5,1,309.29
4137,Organic Search > Social Media,2,0,0
4138,Paid Search > Direct,2,1,296.25
4139,Paid Search,1,0,0
4140,Direct > Email > Direct,3,1,769.67
4141,Social Media > Paid Search > Organic Search > Email,4,1,751.56
4142,Paid Search > Social Media,2,0,0
4143,Paid Search,1,0,0
4144,Organic Search > Direct,2,0,0
4145,Social Media > Paid Search > Organic Search > Paid Search > Social Media,5,0,0
4146,Organic Search > Social Media > Organic Search > Email > Organic Search > Paid Search > Social Media > Social Media > Paid Search,9,1,214.54
4147,Organic Search > Direct,2,1,164.01
4148,Email,1,0,0
4149,Paid Search > Email,2,1,206.93
4150,Paid Search > Direct,2,0,0
4151,Direct > Direct,2,1,665.31
4152,Social Media > Direct,2,0,0
4153,Social Media,1,0,0
4154,Paid Search,1,1,159.88
4155,Organic Search > Direct > Paid Search,3,1,246.8
4156,Social Media,1,0,0
4157,Social Media,1,0,0
4158,Direct,1,0,0
4159,Paid Search > Social Media,2,1,568.89
4160,Social Media,1,0,0
4161,Direct,1,0,0
4162,Email,1,1,584.21
4163,Organic Search,1,1,91.64
4164,Social Media,1,0,0
4165,Organic Search,1,1,181.27
4166,Social Media > Email > Direct,3,1,642.27
4167,Direct > Email,2,0,0
4168,Organic Search,1,0,0
4169,Social Media > Social Media > Social Media,3,0,0
4170,Email,1,1,770.69
4171,Paid Search,1,0,0
4172,Direct,1,1,93.58
4173,Organic Search > Paid Search > Social Media,3,0,0
4174,Paid Search,1,1,267.51
4175,Paid Search,1,0,0
4176,Paid Search,1,1,748.99
4177,Organic Search > Paid Search,2,0,0
4178,Email > Paid Search,2,0,0
4179,Paid Search,1,0,0
4180,Direct,1,1,270.84
4181,Organic Search,1,1,763.84
4182,Direct,1,1,541.35
4183,Paid Search > Social Media,2,0,0
4184,Social Media > Email,2,1,209.36
4185,Paid Search > Organic Search,2,0,0
4186,Email,1,0,0
4187,Email > Social Media > Social Media > Email,4,0,0
4188,Social Media,1,0,0
4189,Direct,1,1,66.6
4190,Email > Social Media > Paid Search,3,1,447.04
4191,Organic Search > Paid Search,2,1,1594.65
4192,Social Media > Email > Organic Search > Social Media > Direct,5,1,789.28
4193,Social Media > Paid Search > Organic Search > Email,4,1,198.37
4194,Organic Search,1,0,0
4195,Organic Search > Organic Search > Paid Search > Social Media > Paid Search > Paid Search,6,1,1190.52
4196,Paid Search,1,1,201.46
4197,Social Media > Organic Search > Paid Search > Direct > Paid Search > Social Media > Paid Search,7,1,633.8
4198,Social Media,1,0,0
4199,Email,1,0,0
4200,Organic Search,1,1,555.53
4201,Social Media > Direct,2,1,596.2
4202,Paid Search,1,0,0
4203,Email,1,0,0
4204,Organic Search,1,0,0
4205,Organic Search > Paid Search > Email,3,0,0
4206,Social Media,1,0,0
4207,Organic Search > Social Media > Organic Search,3,1,160.05
4208,Organic Search > Paid Search,2,0,0
4209,Social Media,1,0,0
4210,Paid Search,1,0,0
4211,Social Media,1,0,0
4212,Organic Search,1,0,0
4213,Social Media,1,0,0
4214,Organic Search,1,1,276.92
4215,Social Media > Direct > Organic Search > Paid Search,4,0,0
4216,Organic Search > Social Media > Direct,3,1,141.67
4217,Paid Search,1,0,0
4218,Organic Search > Organic Search,2,0,0
4219,Direct,1,0,0
4220,Organic Search,1,0,0
4221,Direct,1,1,90.49
4222,Organic Search > Direct > Paid Search,3,1,229.71
4223,Direct,1,1,108.95
4224,Organic Search > Paid Search > Email,3,1,236.96
4225,Organic Search,1,0,0
4226,Email,1,1,333.1
4227,Social Media > Social Media > Paid Search > Paid Search,4,1,262.22
4228,Paid Search,1,0,0
4229,Social Media > Email,2,0,0
4230,Paid Search > Organic Search > Direct,3,1,248.79
4231,Paid Search > Social Media > Paid Search > Direct > Paid Search,5,0,0
4232,Organic Search > Direct > Paid Search,3,1,1695.89
4233,Paid Search > Organic Search > Organic Search,3,0,0
4234,Email,1,1,149.66
4235,Email > Paid Search > Social Media,3,1,510.11
4236,Email,1,1,288.88
4237,Organic Search,1,0,0
4238,Direct,1,0,0
4239,Paid Search > Social Media > Organic Search > Direct > Email,5,1,69.93
4240,Organic Search,1,0,0
4241,Paid Search,1,1,125.06
4242,Email > Social Media,2,0,0
4243,Organic Search,1,1,182.92
4244,Paid Search > Direct,2,1,352.26
4245,Organic Search > Paid Search > Organic Search > Paid Search,4,1,180.15
4246,Paid Search,1,0,0
4247,Direct,1,1,159.37
4248,Paid Search,1,0,0
4249,Organic Search,1,1,698.42
4250,Social Media > Direct > Organic Search,3,0,0
4251,Paid Search > Direct > Direct,3,1,653.06
4252,Email > Paid Search,2,1,274.59
4253,Organic Search > Organic Search,2,1,526.33
4254,Direct > Paid Search,2,1,1786.88
4255,Social Media > Social Media > Organic Search > Paid Search,4,0,0
4256,Organic Search,1,0,0
4257,Organic Search,1,1,684.7
4258,Organic Search,1,0,0
4259,Email,1,0,0
4260,Paid Search,1,1,355.55
4261,Social Media > Paid Search,2,1,688.2
4262,Paid Search,1,1,152.72
4263,Paid Search > Paid Search > Social Media > Social Media > Organic Search > Direct > Email > Email > Social Media > Email > Social Media,11,0,0
4264,Social Media,1,0,0
4265,Social Media,1,1,747.18
4266,Direct,1,1,227.87
4267,Direct > Social Media > Direct,3,0,0
4268,Social Media > Organic Search > Direct,3,1,1310.83
4269,Organic Search > Paid Search > Organic Search > Paid Search,4,1,250.81
4270,Social Media > Organic Search,2,0,0
4271,Direct,1,0,0
4272,Email > Email,2,1,1357.34
4273,Social Media,1,0,0
4274,Email > Direct > Social Media > Paid Search,4,0,0
4275,Direct,1,0,0
4276,Paid Search,1,1,471.12
4277,Paid Search,1,0,0
4278,Direct,1,0,0
4279,Direct,1,0,0
4280,Paid Search > Social Media,2,0,0
4281,Paid Search,1,0,0
4282,Paid Search,1,1,328.44
4283,Paid Search,1,1,206.92
4284,Organic Search,1,0,0
4285,Organic Search > Organic Search > Direct,3,1,260.65
4286,Email > Direct > Paid Search,3,1,211.99
4287,Organic Search > Paid Search,2,0,0
4288,Social Media,1,1,1399.85
4289,Paid Search,1,0,0
4290,Organic Search,1,0,0
4291,Paid Search,1,0,0
4292,Social Media,1,0,0
4293,Social Media > Organic Search > Organic Search > Email,4,1,247.62
4294,Email > Direct,2,1,274.9
4295,Social Media > Paid Search > Email,3,0,0
4296,Social Media,1,1,144.35
4297,Organic Search,1,0,0
4298,Social Media,1,0,0
4299,Social Media,1,0,0
4300,Organic Search,1,1,470.49
4301,Social Media > Social Media,2,0,0
4302,Paid Search > Social Media > Social Media,3,0,0
4303,Organic Search > Direct > Direct > Paid Search > Organic Search,5,1,85.58
4304,Direct,1,1,1738.28
4305,Paid Search,1,1,175.63
4306,Social Media,1,0,0
4307,Organic Search > Direct,2,1,568.45
4308,Direct > Social Media > Social Media > Direct,4,0,0
4309,Email > Direct,2,1,573.94
4310,Organic Search > Social Media > Paid Search,3,0,0
4311,Social Media,1,0,0
4312,Social Media > Email,2,1,688.92
4313,Direct,1,0,0
4314,Social Media > Paid Search > Social Media,3,0,0
4315,Direct,1,1,117.52
4316,Organic Search,1,1,133.11
4317,Email > Organic Search > Paid Search,3,0,0
4318,Organic Search > Social Media > Paid Search > Paid Search > Paid Search > Email > Organic Search > Paid Search > Email > Organic Search,10,1,237.91
4319,Email,1,1,399.01
4320,Email > Paid Search > Email,3,1,1445.73
4321,Paid Search,1,0,0
4322,Social Media,1,0,0
4323,Paid Search,1,1,69.9
4324,Organic Search > Direct,2,0,0
4325,Email,1,0,0
4326,Social Media,1,0,0
4327,Social Media,1,0,0
4328,Paid Search,1,1,682.86
4329,Organic Search,1,0,0
4330,Paid Search,1,1,758.19
4331,Paid Search > Email,2,0,0
4332,Organic Search > Social Media > Social Media > Email,4,1,203.42
4333,Social Media,1,0,0
4334,Organic Search,1,1,416.79
4335,Social Media > Email,2,1,67.6
4336,Organic Search,1,1,258.13
4337,Paid Search,1,0,0
4338,Email > Social Media > Email > Direct,4,0,0
4339,Organic Search > Direct > Email > Direct > Paid Search > Direct > Organic Search,7,1,380.68
4340,Organic Search > Direct,2,1,123.33
4341,Paid Search > Direct,2,0,0
4342,Email,1,1,460.94
4343,Paid Search > Organic Search,2,0,0
4344,Organic Search > Organic Search,2,0,0
4345,Paid Search > Direct,2,1,1009.88
4346,Direct,1,1,962.78
4347,Paid Search > Social Media,2,0,0
4348,Email > Organic Search > Paid Search,3,0,0
4349,Paid Search,1,0,0
4350,Direct,1,0,0
4351,Direct > Email > Direct,3,0,0
4352,Organic Search > Email > Direct,3,1,63.42
4353,Social Media,1,0,0
4354,Organic Search > Paid Search > Social Media > Social Media,4,0,0
4355,Email > Direct,2,0,0
4356,Social Media > Direct,2,1,1419.91
4357,Paid Search > Paid Search > Social Media,3,0,0
4358,Organic Search > Email,2,0,0
4359,Paid Search,1,0,0
4360,Paid Search,1,1,64.99
4361,Email,1,0,0
4362,Organic Search > Direct,2,1,227.74
4363,Direct > Paid Search,2,0,0
4364,Organic Search,1,1,277.64
4365,Email > Organic Search,2,0,0
4366,Paid Search,1,0,0
4367,Paid Search > Email > Social Media,3,0,0
4368,Organic Search,1,0,0
4369,Direct > Paid Search,2,1,239.93
4370,Paid Search > Social Media > Email,3,1,238.14
4371,Organic Search,1,1,354.22
4372,Paid Search > Email,2,1,80.85
4373,Social Media,1,0,0
4374,Paid Search,1,0,0
4375,Paid Search,1,0,0
4376,Direct > Organic Search,2,1,383.3
4377,Paid Search,1,1,86.41
4378,Organic Search,1,0,0
4379,Organic Search,1,0,0
4380,Organic Search,1,0,0
4381,Paid Search,1,0,0
4382,Social Media,1,0,0
4383,Direct,1,0,0
4384,Social Media,1,0,0
4385,Organic Search > Direct,2,0,0
4386,Email > Email > Direct,3,1,1233.93
4387,Organic Search,1,0,0
4388,Social Media > Email > Social Media > Organic Search > Direct,5,0,0
4389,Social Media > Organic Search,2,0,0
4390,Social Media > Email > Email > Organic Search > Social Media,5,0,0
4391,Organic Search,1,1,844.32
4392,Social Media,1,1,206.03
4393,Organic Search,1,0,0
4394,Direct > Organic Search,2,0,0
4395,Direct,1,0,0
4396,Social Media,1,1,1094.51
4397,Paid Search > Email,2,0,0
4398,Email > Direct > Social Media > Social Media,4,0,0
4399,Direct > Email > Direct,3,0,0
4400,Organic Search > Direct,2,1,200.69
4401,Organic Search,1,0,0
4402,Social Media > Organic Search,2,1,1700.68
4403,Social Media > Paid Search,2,1,164.12
4404,Paid Search,1,1,394.14
4405,Email,1,1,551.8
4406,Paid Search > Social Media,2,0,0
4407,Social Media > Organic Search,2,0,0
4408,Paid Search,1,1,169.84
4409,Organic Search > Direct > Social Media > Email > Organic Search > Paid Search,6,1,648.62
4410,Paid Search > Email > Direct,3,0,0
4411,Email,1,1,297.64
4412,Organic Search,1,1,293.95
4413,Direct,1,1,435.14
4414,Email,1,0,0
4415,Social Media,1,0,0
4416,Paid Search,1,1,194.52
4417,Direct > Social Media > Paid Search,3,0,0
4418,Organic Search > Paid Search,2,0,0
4419,Organic Search,1,1,158.49
4420,Organic Search,1,0,0
4421,Paid Search,1,1,534.87
4422,Email,1,1,52.8
4423,Organic Search > Social Media > Email,3,0,0
4424,Organic Search,1,0,0
4425,Organic Search,1,1,359.95
4426,Social Media > Organic Search > Direct > Organic Search > Direct,5,1,1784.32
4427,Social Media > Paid Search > Email,3,0,0
4428,Social Media,1,0,0
4429,Email > Organic Search > Paid Search,3,0,0
4430,Organic Search,1,0,0
4431,Paid Search > Social Media > Email,3,0,0
4432,Direct,1,0,0
4433,Social Media > Direct > Paid Search > Organic Search,4,1,783.47
4434,Social Media > Direct > Paid Search > Organic Search,4,1,219.64
4435,Organic Search > Paid Search,2,0,0
4436,Direct > Email > Direct,3,0,0
4437,Paid Search > Paid Search,2,1,336.59
4438,Email,1,1,209.03
4439,Email,1,0,0
4440,Paid Search,1,1,85.21
4441,Paid Search,1,1,295.58
4442,Social Media,1,0,0
4443,Paid Search,1,1,512.02
4444,Social Media > Paid Search,2,1,584.5
4445,Email > Paid Search > Organic Search,3,0,0
4446,Paid Search > Direct,2,0,0
4447,Social Media,1,0,0
4448,Organic Search,1,1,285.82
4449,Organic Search,1,0,0
4450,Email > Direct,2,0,0
4451,Social Media,1,1,780.16
4452,Organic Search,1,0,0
4453,Social Media > Organic Search,2,0,0
4454,Direct,1,1,68.21
4455,Paid Search > Email > Direct,3,0,0
4456,Paid Search > Direct,2,0,0
4457,Social Media > Paid Search > Email,3,1,644.86
4458,Social Media,1,0,0
4459,Social Media > Social Media,2,0,0
4460,Social Media,1,0,0
4461,Paid Search > Social Media > Paid Search,3,0,0
4462,Paid Search,1,1,686.7
4463,Direct,1,0,0
4464,Organic Search,1,0,0
4465,Organic Search > Paid Search,2,0,0
4466,Paid Search > Email,2,1,978.44
4467,Email > Paid Search,2,0,0
4468,Organic Search,1,0,0
4469,Paid Search,1,0,0
4470,Social Media > Organic Search,2,0,0
4471,Organic Search > Email,2,0,0
4472,Direct,1,1,283.74
4473,Organic Search > Paid Search,2,0,0
4474,Paid Search > Social Media > Paid Search,3,1,230.28
4475,Email > Organic Search > Paid Search,3,1,426.73
4476,Organic Search,1,1,860.56
4477,Organic Search > Email > Direct,3,0,0
4478,Direct,1,0,0
4479,Paid Search > Direct > Paid Search > Direct,4,1,769.27
4480,Organic Search,1,1,344.17
4481,Email,1,0,0
4482,Organic Search,1,0,0
4483,Organic Search > Paid Search > Paid Search,3,0,0
4484,Social Media > Paid Search,2,0,0
4485,Email > Paid Search,2,1,58.21
4486,Organic Search > Direct > Direct > Organic Search,4,0,0
4487,Organic Search,1,0,0
4488,Direct > Paid Search,2,1,1342.66
